157.55.39.243 - - [27/Feb/2018:08:36:01 +0300] "GET /stock/ HTTP/1.1" 200 2350 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
83.220.239.216 - - [27/Feb/2018:08:39:16 +0300] "GET / HTTP/1.1" 200 3441 "https://www.yandex.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
83.220.239.216 - - [27/Feb/2018:08:39:16 +0300] "GET /files/main.css HTTP/1.1" 200 436 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
83.220.239.216 - - [27/Feb/2018:08:39:16 +0300] "GET /files/friend1000.jpg HTTP/1.1" 200 6046 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
83.220.239.216 - - [27/Feb/2018:08:39:16 +0300] "GET /files/request.js HTTP/1.1" 200 659 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
83.220.239.216 - - [27/Feb/2018:08:39:16 +0300] "GET /files/jquery-1.4.2.min.js HTTP/1.1" 200 72174 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
83.220.239.216 - - [27/Feb/2018:08:39:16 +0300] "GET /files/logo.jpg HTTP/1.1" 200 5661 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
83.220.239.216 - - [27/Feb/2018:08:39:16 +0300] "GET /files/paymentLogos.jpg HTTP/1.1" 200 5613 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
83.220.239.216 - - [27/Feb/2018:08:39:16 +0300] "GET /files/upBg.jpg HTTP/1.1" 200 6539 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
94.25.171.73 - - [27/Feb/2018:08:40:45 +0300] "GET /services/ HTTP/1.1" 200 3443 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36"
83.220.239.216 - - [27/Feb/2018:08:44:04 +0300] "GET / HTTP/1.1" 200 3441 "https://www.yandex.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
83.220.239.216 - - [27/Feb/2018:08:44:16 +0300] "GET / HTTP/1.1" 200 3441 "https://www.yandex.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
83.220.239.216 - - [27/Feb/2018:08:44:39 +0300] "GET /faq/ HTTP/1.1" 200 3268 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
193.105.94.148 - - [27/Feb/2018:08:51:25 +0300] "GET / HTTP/1.1" 200 11242 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36"
193.105.94.148 - - [27/Feb/2018:08:51:26 +0300] "GET /favicon.ico HTTP/1.1" 200 1405 "http://villanet.ru/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36"
31.220.42.44 - - [27/Feb/2018:09:01:05 +0300] "GET / HTTP/1.1" 200 3441 "-" "Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.14"
31.220.42.44 - - [27/Feb/2018:09:01:05 +0300] "GET /files/main.css HTTP/1.1" 304 0 "http://villanet.ru/" "Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.14"
31.220.42.44 - - [27/Feb/2018:09:01:05 +0300] "GET /files/request.js HTTP/1.1" 304 0 "http://villanet.ru/" "Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.14"
31.220.42.44 - - [27/Feb/2018:09:01:05 +0300] "GET /files/jquery-1.4.2.min.js HTTP/1.1" 304 0 "http://villanet.ru/" "Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.14"
31.220.42.44 - - [27/Feb/2018:09:01:05 +0300] "GET /files/logo.jpg HTTP/1.1" 304 0 "http://villanet.ru/" "Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.14"
31.220.42.44 - - [27/Feb/2018:09:01:06 +0300] "GET /files/friend1000.jpg HTTP/1.1" 304 0 "http://villanet.ru/" "Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.14"
31.220.42.44 - - [27/Feb/2018:09:01:06 +0300] "GET /files/paymentLogos.jpg HTTP/1.1" 304 0 "http://villanet.ru/" "Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.14"
31.220.42.44 - - [27/Feb/2018:09:01:06 +0300] "GET /files/upBg.jpg HTTP/1.1" 304 0 "http://villanet.ru/" "Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.14"
66.249.73.10 - - [27/Feb/2018:09:22:31 +0300] "GET /robots.txt HTTP/1.1" 200 3441 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
207.46.13.4 - - [27/Feb/2018:09:23:17 +0300] "GET /gb/ HTTP/1.1" 200 2554 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.243 - - [27/Feb/2018:09:27:55 +0300] "GET /faq/ HTTP/1.1" 200 3268 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.243 - - [27/Feb/2018:09:52:22 +0300] "GET /comp_service/ HTTP/1.1" 200 2408 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
193.232.113.70 - - [27/Feb/2018:09:54:38 +0300] "GET / HTTP/1.1" 200 3441 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 YaBrowser/18.1.1.1047.10 Mobile/15D60 Safari/604.1"
193.232.113.70 - - [27/Feb/2018:09:54:38 +0300] "GET /files/main.css HTTP/1.1" 200 436 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 YaBrowser/18.1.1.1047.10 Mobile/15D60 Safari/604.1"
193.232.113.70 - - [27/Feb/2018:09:54:38 +0300] "GET /files/friend1000.jpg HTTP/1.1" 200 6046 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 YaBrowser/18.1.1.1047.10 Mobile/15D60 Safari/604.1"
193.232.113.70 - - [27/Feb/2018:09:54:38 +0300] "GET /files/request.js HTTP/1.1" 200 659 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 YaBrowser/18.1.1.1047.10 Mobile/15D60 Safari/604.1"
193.232.113.70 - - [27/Feb/2018:09:54:38 +0300] "GET /files/paymentLogos.jpg HTTP/1.1" 200 5613 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 YaBrowser/18.1.1.1047.10 Mobile/15D60 Safari/604.1"
193.232.113.70 - - [27/Feb/2018:09:54:38 +0300] "GET /files/logo.jpg HTTP/1.1" 200 5661 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 YaBrowser/18.1.1.1047.10 Mobile/15D60 Safari/604.1"
193.232.113.70 - - [27/Feb/2018:09:54:38 +0300] "GET /files/jquery-1.4.2.min.js HTTP/1.1" 200 72174 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 YaBrowser/18.1.1.1047.10 Mobile/15D60 Safari/604.1"
193.232.113.70 - - [27/Feb/2018:09:54:38 +0300] "GET /files/upBg.jpg HTTP/1.1" 200 6539 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 YaBrowser/18.1.1.1047.10 Mobile/15D60 Safari/604.1"
193.232.113.68 - - [27/Feb/2018:10:09:18 +0300] "GET / HTTP/1.1" 200 3441 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
157.55.39.53 - - [27/Feb/2018:10:31:19 +0300] "GET /robots.txt HTTP/1.1" 200 3441 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
83.220.239.216 - - [27/Feb/2018:10:31:41 +0300] "GET /faq/ HTTP/1.1" 200 3268 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
157.55.39.88 - - [27/Feb/2018:10:31:50 +0300] "GET /equipment/ HTTP/1.1" 200 2769 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.243 - - [27/Feb/2018:10:32:40 +0300] "GET /members/ HTTP/1.1" 200 5019 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.243 - - [27/Feb/2018:10:34:34 +0300] "GET /services/ HTTP/1.1" 200 3443 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.102.9.2 - - [27/Feb/2018:10:37:31 +0300] "GET / HTTP/1.1" 200 3441 "https://yandex.ru/" "Mozilla/5.0 (Linux; Android 6.0; Redmi Note 4 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36"
213.87.147.232 - - [27/Feb/2018:10:55:17 +0300] "GET / HTTP/1.1" 200 3441 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
213.87.147.232 - - [27/Feb/2018:10:55:17 +0300] "GET /files/main.css HTTP/1.1" 200 436 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
213.87.147.232 - - [27/Feb/2018:10:55:18 +0300] "GET /files/friend1000.jpg HTTP/1.1" 200 6046 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
213.87.147.232 - - [27/Feb/2018:10:55:18 +0300] "GET /files/jquery-1.4.2.min.js HTTP/1.1" 200 72174 "http://villanet.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
193.105.94.148 - - [27/Feb/2018:10:55:27 +0300] "GET / HTTP/1.1" 200 11242 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36"
193.105.94.148 - - [27/Feb/2018:10:56:04 +0300] "GET / HTTP/1.1" 200 11242 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36"
193.105.94.148 - - [27/Feb/2018:10:56:06 +0300] "GET /gb/ HTTP/1.1" 200 6149 "http://villanet.ru/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36"
151.80.203.177 - - [27/Feb/2018:11:02:44 +0300] "GET /equipment/ HTTP/1.0" 200 6503 "http://villanet.ru/equipment/" "Mozilla/5.0 (Windows NT 6.1; rv:52.0) Gecko/20100101 Firefox/52.0"
88.198.39.155 - - [27/Feb/2018:11:28:42 +0300] "GET / HTTP/1.1" 200 11242 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.2) Gecko/20070219 Firefox/2.0.0.2"
193.105.94.148 - - [27/Feb/2018:11:44:53 +0300] "GET / HTTP/1.1" 200 11242 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36"
66.102.9.5 - - [27/Feb/2018:11:47:36 +0300] "GET / HTTP/1.1" 200 3441 "-" "Mozilla/5.0 (Linux; Android 7.1.2; TA-1021 Build/N2G47H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36"
66.102.9.2 - - [27/Feb/2018:11:47:43 +0300] "GET /comp_service/ HTTP/1.1" 200 2408 "http://villanet.ru/" "Mozilla/5.0 (Linux; Android 7.1.2; TA-1021 Build/N2G47H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36"
66.102.9.5 - - [27/Feb/2018:11:47:45 +0300] "GET / HTTP/1.1" 200 3441 "-" "Mozilla/5.0 (Linux; Android 7.1.2; TA-1021 Build/N2G47H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36"
66.249.73.12 - - [27/Feb/2018:11:49:20 +0300] "GET /robots.txt HTTP/1.1" 200 3441 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.14 - - [27/Feb/2018:11:49:21 +0300] "GET / HTTP/1.1" 200 3441 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
195.91.131.156 - - [27/Feb/2018:11:52:14 +0300] "GET / HTTP/1.1" 200 3441 "https://yandex.ru/clck/jsredir?bu=uniq15196435644589549244&from=yandex.ru%3Bsearch%2F%3Bweb%3B%3B&text=&etext=1710.Ke_Yu7vw0cYpkfcLR4Brx-jZFVcffXkvko3yyKbYlMhANs8ns4TX-nXvk8bqwxKc_SmOmjrf9fdAp_e0O_yWsfhDFUPzO5FAWzHAB2OHGBQ.493a039c71a60717c91a408715a4e80e14b8a2b4&uuid=&state=PEtFfuTeVD5kpHnK9lio9T6U0-imFY5IWwl6BSUGTYnrZ_xNWq0QNJI_7tB8xYKggS7lQYait_Q,&&cst=AiuY0DBWFJ5fN_r-AEszkxubMtgGZF9luOjeM6WANMrCnje0dT4plAMH73BIuER98d9YcBe8T9_uQtqRodC1qhvbslCo6m0PJAi5KksM2vsE_aDvyeC_AmJnEJ4dwmDlXmbfmAerIQwAHQL_HV_2wgRQJ9QnR5LvyYtQTWhDsFePqou47jgmNjBf8fACL5_uWn5x6hOayQqBASBlQAp3nrEmXgolk2fns1GSJng9NtBqT3vPsoL9esEhocR4e-E2GtpXXmlXc1ch1Zj92Qax8XJpfif5l4Q7pmAnHCHx-d8yNQuAUEvDykiokbQBqDOs91xrtrvFlKv72MNYiUgQU6KyQ0aH65-rIEgDbG5pQA-H6CLthK6PCosUiEEoh4rO_v9BsJ7nL65ta-oQqREYEk3HWu3RnBYgnAxvTRYUdipdcNYRtNg1AzXrLKyTSpAn5weWVyiUTwYdeMmE4uRrlUIlGd1Af-Z0aQAp84qd0mENxcyiXvMS5dGlmem9GH_pX2hJP6cpORCsCAqpvS6NaW4ch2CoSNoKE_NnCVQ8-oJYKdrwRKRu12VDtDrerJtxg_xRLrGwEOuTCYFISsQKiRxTSZRCR6qQDLFWR0iHRUus-OZTeKbQkbsF-_W8p03QbdQ89GN7oyVQyAOTKwEOYCywzAZd3ERygruDQOtYWc2njz20elbMJd7gWLArWtLfJRJXyDBmwS5RWRr_Sbs0yPdIJNy9KjbleOVjOeNjheQ8qX7QWnrU6tp2KbfvbCgRHT9y4WtrCcqIITSkUeWnn37c-K-QBxEKHn-AtY0g4-dIPukDL8ESOLp7BSl0-7Ev4Dofepua9AVky10idt3am9Tqsm3p47iLsVYuWMCmD3Pn2skTPAFswkKDTIHUSwI-PYylwdQqJqc2-ROl2MzRPSM6M4OG-UN-dOuSp6jd4aVwPLdFF-BTB3lDcU2wigtX9HRz0Wz43i6dMZd7zN-ydVp6zvPQjKRFjJQCqkHkeRremcFKunsrXEnlDsaATkZB&data=UlNrNmk5WktYejR0eWJFYk1LdmtxanQ1OGN6aDZrM3Iwd3Z4bHUyNHNlTXhyNmJmRXAtbXlFeXdkOXh4MDBkRVhUcUdZV0lMSGFnWGsyaGRnakJQUldidkF1RkZsMlpW&sign=807e45e65282224965cde21cd44c2523&keyno=0&b64e=2&ref=orjY4mGPRjk5boDnW0uvlrrd71vZw9kpjly_ySFdX80,&l10n=ru&cts=1519721536558&mc=4.43176586533659" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
195.91.131.156 - - [27/Feb/2018:11:52:14 +0300] "GET /files/main.css HTTP/1.1" 200 436 "http://villanet.ru/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
195.91.131.156 - - [27/Feb/2018:11:52:14 +0300] "GET /files/request.js HTTP/1.1" 200 659 "http://villanet.ru/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
195.91.131.156 - - [27/Feb/2018:11:52:14 +0300] "GET /files/jquery-1.4.2.min.js HTTP/1.1" 200 72174 "http://villanet.ru/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
195.91.131.156 - - [27/Feb/2018:11:52:14 +0300] "GET /files/friend1000.jpg HTTP/1.1" 200 6046 "http://villanet.ru/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
195.91.131.156 - - [27/Feb/2018:11:52:14 +0300] "GET /files/logo.jpg HTTP/1.1" 200 5661 "http://villanet.ru/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
195.91.131.156 - - [27/Feb/2018:11:52:14 +0300] "GET /files/paymentLogos.jpg HTTP/1.1" 200 5613 "http://villanet.ru/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
195.91.131.156 - - [27/Feb/2018:11:52:14 +0300] "GET /files/upBg.jpg HTTP/1.1" 200 6539 "http://villanet.ru/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
195.91.131.156 - - [27/Feb/2018:11:52:15 +0300] "GET /favicon.ico HTTP/1.1" 200 1405 "http://villanet.ru/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
193.232.113.71 - - [27/Feb/2018:11:59:38 +0300] "GET /login/ HTTP/1.1" 200 3441 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 OPR/51.0.2830.34"
193.232.113.71 - - [27/Feb/2018:11:59:39 +0300] "GET /files/main.css HTTP/1.1" 200 436 "http://villanet.ru/login/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 OPR/51.0.2830.34"
193.232.113.71 - - [27/Feb/2018:11:59:39 +0300] "GET /files/request.js HTTP/1.1" 200 659 "http://villanet.ru/login/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 OPR/51.0.2830.34"
193.232.113.71 - - [27/Feb/2018:11:59:39 +0300] "GET /files/logo.jpg HTTP/1.1" 200 5661 "http://villanet.ru/login/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 OPR/51.0.2830.34"
193.232.113.71 - - [27/Feb/2018:11:59:39 +0300] "GET /files/jquery-1.4.2.min.js HTTP/1.1" 200 72174 "http://villanet.ru/login/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 OPR/51.0.2830.34"
193.232.113.71 - - [27/Feb/2018:11:59:39 +0300] "GET /files/friend1000.jpg HTTP/1.1" 200 6046 "http://villanet.ru/login/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 OPR/51.0.2830.34"
193.232.113.71 - - [27/Feb/2018:11:59:39 +0300] "GET /files/paymentLogos.jpg HTTP/1.1" 200 5613 "http://villanet.ru/login/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 OPR/51.0.2830.34"
193.232.113.71 - - [27/Feb/2018:11:59:39 +0300] "GET /files/upBg.jpg HTTP/1.1" 200 6539 "http://villanet.ru/login/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 OPR/51.0.2830.34"
